Name,Stock ID,Yahoo ticker,LC
Spring Airlines Co Ltd,CNE100001V45,601021.SS,China
SRF Ltd,INE647A01010,SRF.BO,India
SRG Global Ltd,AU0000032914,SRG.AX,Australia
SS&C Technologies Holdings Inc,US78467J1007,SSNC,United States
SSE PLC,GB0007908733,SSE.L,United Kingdom
SSR Mining Inc,AU0000091407,SSRGF,United States
Standard Bank Group Ltd,ZAE000109815,SBK.JO,South Africa
Standard Chartered PLC,GB0004082847,STAN.L,United Kingdom
Stanley Black & Decker Inc,US8545021011,SWK,United States
Stanmore Resources Ltd,AU000000SMR4,SMR.AX,Australia
Stantec Inc,CA85472N1096,STN.TO,Canada
Starbucks Corp,US8552441094,SBUX,United States
Star Entertainment Grp Ltd/The,AU000000SGR6,SGR.AX,Australia
State Bank of India,INE062A01020,SBIN.NS,India
State Street Corp,US8574771031,STT,United States
Steadfast Group Ltd,AU000000SDF8,SDF.AX,Australia
Steel Dynamics Inc,US8581191009,STLD,United States
Stellantis NV,NL00150001Q9,STLAM.MI,Italy
Step One Clothing Ltd,AU0000181174,STP.AX,Australia
STERIS PLC,IE00BFY8C754,STE,United States
St James's Place PLC,GB0007669376,STJ.L,United Kingdom
STMicroelectronics NV,NL0000226223,STMPA.PA,France
StoneCo Ltd,KYG851581069,STNE,United States
Stora Enso Oyj,FI0009005961,STERV.HE,Finland
Straumann Holding AG,CH1175448666,STMN.SW,Switzerland
Strike Energy Ltd,AU000000STX7,STX.AX,Australia
Stryker Corp,US8636671013,SYK,United States
Subaru Corp,JP3814800003,7270.T,Japan
Sumber Alfaria Trijaya Tbk PT,ID1000128705,AMRT.JK,Indonesia
Sumitomo Corp,JP3404600003,8053.T,Japan
Sumitomo Electric Industries Ltd,JP3407400005,5802.T,Japan
Sumitomo Metal Mining Co Ltd,JP3402600005,5713.T,Japan
Sumitomo Mitsui Financial Group Inc,JP3890350006,8316.T,Japan
Sumitomo Mitsui Trust Group Inc,JP3892100003,8309.T,Japan
Sumitomo Realty & Development Co Ltd,JP3409000001,8830.T,Japan
Suncor Energy Inc,CA8672241079,SU.TO,Canada
Suncorp Group Ltd,AU000000SUN6,SUN.AX,Australia
Sundaram Finance Ltd,INE660A01013,SUNDARMFIN.NS,India
Sungrow Power Supply Co Ltd,CNE1000018M7,300274.SZ,China
Sun Hung Kai Properties Ltd,HK0016000132,0016.HK,Hong Kong
Sun Life Financial Inc,CA8667961053,SLF.TO,Canada
Sunny Optical Technology Group Co Ltd,KYG8586D1097,2382.HK,Hong Kong
Sun Pharmaceutical Industries Ltd,INE044A01036,SUNPHARMA.NS,India
Suntory Beverage & Food Ltd,JP3336560002,2587.T,Japan
Sunway Bhd,MYL5211OO007,5211.KL,Malaysia
Sunwoda Electronic Co Ltd,CNE100001260,300207.SZ,China
SUPCON Technology Co Ltd,CNE100005D92,688777.SS,China
Superloop Ltd,AU000000SLC8,SLC.AX,Australia
Super Micro Computer Inc,US86800U3023,SMCI,United States
Super Retail Group Ltd,AU000000SUL0,SUL.AX,Australia
Supply Network Ltd,AU000000SNL5,SNL.AX,Australia
Supreme Industries Ltd,INE195A01028,SUPREMEIND.NS,India
Suzano SA,BRSUZBACNOR0,SUZB3.SA,Brazil
Suzhou Dongshan Precision Manufacturing Co Ltd,CNE100000N79,002384.SZ,China
Suzhou Maxwell Technologies Co Ltd,CNE100003FS0,300751.SZ,China
Suzlon Energy Ltd,INE040H01021,SUZLON.NS,India
Suzuki Motor Corp,JP3397200001,7269.T,Japan
Svenska Cellulosa AB SCA,SE0000112724,SCA-B.ST,Sweden
Svenska Handelsbanken AB,SE0007100599,SHB-A.ST,Sweden
Swatch Group AG/The,CH0012255151,UHR.SW,Switzerland
Swedbank AB,SE0000242455,SWED-A.ST,Sweden
Swedish Orphan Biovitrum AB,SE0000872095,SOBI.ST,Sweden
Swire Pacific Ltd,HK0019000162,0019.HK,Hong Kong
Swisscom AG,CH0008742519,SCMN.SW,Switzerland
Swiss Life Holding AG,CH0014852781,SLHN.SW,Switzerland
Swiss Prime Site AG,CH0008038389,SPSN.SW,Switzerland
Swiss Re AG,CH0126881561,SREN.SW,Switzerland
Syensqo SA,BE0974464977,SYENS.BR,Belgium
Symbotic Inc,US87151X1019,SYM,United States
Symrise AG,DE000SYM9999,SY1.DE,Germany
Synchrony Financial,US87165B1035,SYF,United States
Synnex Technology International Corp,TW0002347002,2347.TW,Taiwan
Synopsys Inc,US8716071076,SNPS,United States
Syrah Resources Ltd,AU000000SYR9,SYR.AX,Australia
Sysco Corp,US8718291078,SYY,United States
Sysmex Corp,JP3351100007,6869.T,Japan
Tabcorp Holdings Ltd,AU000000TAH8,TAH.AX,Australia
Taisei Corp,JP3443600006,1801.T,Japan
Taishin Financial Holding Co Ltd,TW0002887007,2887.TW,Taiwan
Taiwan Business Bank,TW0002834009,2834.TW,Taiwan
Taiwan Cooperative Financial Holding Co Ltd,TW0005880009,5880.TW,Taiwan
Taiwan High Speed Rail Corp,TW0002633005,2633.TW,Taiwan
Taiwan Mobile Co Ltd,TW0003045001,3045.TW,Taiwan
Taiwan Semiconductor Manufacturing Co Ltd,TW0002330008,2330.TW,Taiwan
Taiwan Semiconductor Manufacturing Co Ltd,US8740391003,TSM,United States
Takeda Pharmaceutical Co Ltd,JP3463000004,4502.T,Japan
Take-Two Interactive Software Inc,US8740541094,TTWO,United States
Talaat Moustafa Group,EGS691S1C011,EGS691S1C011.CA,
Talanx AG,DE000TLX1005,TLX.DE,Germany
TAL Education Group,US8740801043,TAL,United States
Targa Resources Corp,US87612G1013,TRGP,United States
Target Corp,US87612E1064,TGT,United States
Tata Communications Ltd,INE151A01013,TATACOMM.NS,India
Tata Consultancy Services Ltd,INE467B01029,TCS.NS,India
Tata Consumer Products Ltd,INE192A01025,TATACONSUM.NS,India
Tata Elxsi Ltd,INE670A01012,TATAELXSI.BO,India
Tata Motors Ltd,INE155A01022,TATAMOTORS.BO,India
Tata Steel Ltd,INE081A01020,TATASTEEL.BO,India
Taylor Wimpey PLC,GB0008782301,TW.L,United Kingdom
TCC Group Holdings Co Ltd,TW0001101004,1101.TW,Taiwan
TC Energy Corp,CA87807B1076,TRP.TO,Canada
TCL Technology Group Corp,CNE000001GL8,000100.SZ,China
TCL Zhonghuan Renewable Energy Technology Co Ltd,CNE1000000B8,002129.SZ,China
T&D Holdings Inc,JP3539220008,8795.T,Japan
TDK Corp,JP3538800008,6762.T,Japan
Tech Mahindra Ltd,INE669C01036,TECHM.NS,India
Technology One Ltd,AU000000TNE8,TNE.AX,Australia
Techtronic Industries Co Ltd,HK0669013440,0669.HK,Hong Kong
Teck Resources Ltd,CA8787422044,TECK-B.TO,Canada
TE Connectivity PLC,IE000IVNQZ81,TEL,United States
Tele2 AB,SE0005190238,TEL2-B.ST,Sweden
Telecom Italia SpA/Milano,IT0003497168,TIT.MI,Italy
Teledyne Technologies Inc,US8793601050,TDY,United States
Teleflex Inc,US8793691069,TFX,United States
Telefonaktiebolaget LM Ericsson,SE0000108656,ERIC-B.ST,Sweden
Telefonica Brasil SA,BRVIVTACNOR0,VIVT3.SA,Brazil
Telefonica Brasil SA,US87936R2058,US87936R2058.SG,Germany
Telefonica SA,ES0178430E18,TEF.MC,Spain
Telekom Malaysia Bhd,MYL4863OO006,4863.KL,Malaysia
Telenor ASA,NO0010063308,TEL.OL,Norway
Teleperformance SE,FR0000051807,TEP.PA,France
Telia Co AB,SE0000667925,TELIA.ST,Sweden
Telix Pharmaceuticals Ltd,AU000000TLX2,TLX.AX,Australia
Telkom Indonesia Persero Tbk PT,US7156841063,TLK,United States
Telkom Indonesia Persero Tbk PT,ID1000129000,TLKM.JK,Indonesia
Telstra Group Ltd,AU000000TLS2,TLS.AX,Australia
TELUS Corp,CA87971M9969,,
TELUS Corp,CA87971M1032,T.TO,Canada
Temenos AG,CH0012453913,TEMN.SW,Switzerland
Temple & Webster Group Ltd,AU000000TPW5,TPW.AX,Australia
Tenaga Nasional Bhd,MYL5347OO009,5347.KL,Malaysia
Tenaris SA,LU2598331598,TEN.MI,Italy
Tencent Holdings Ltd,KYG875721634,0700.HK,Hong Kong
Tencent Music Entertainment Group,US88034P1093,US88034P1093.SG,Germany
Teradyne Inc,US8807701029,TER,United States
Terna - Rete Elettrica Nazionale,IT0003242622,TRN.MI,Italy
Ternium SA,US8808901081,TX,United States
Terumo Corp,JP3546800008,4543.T,Japan
Tesco PLC,GB00BLGZ9862,TSCO.L,United Kingdom
Tesla Inc,US88160R1014,TSLA,United States
Tetra Tech Inc,US88162G1031,TTEK,United States
Teva Pharmaceutical Industries Ltd,US8816242098,TEVA,United States
Texas Instruments Inc,US8825081040,TXN,United States
Texas Pacific Land Corp,US88262P1021,TPL,United States
Textron Inc,US8832031012,TXT,United States
TFI International Inc,CA87241L1094,TFII.TO,Canada
Thai Oil PCL,TH0796010R11,TOP-R.BK,Thailand
Thales SA,FR0000121329,HO.PA,France
The Campbell's Company,US1344291091,CPB,United States
Thermax Ltd,INE152A01029,THERMAX.NS,India
Thermo Fisher Scientific Inc,US8835561023,TMO,United States
Thomson Reuters Corp,CA8849038085,TRI.TO,Canada
Tianqi Lithium Corp,CNE100000T32,002466.SZ,China
Tianshui Huatian Technology Co Ltd,CNE100000825,002185.SZ,China
TIM SA/Brazil,BRTIMSACNOR5,TIMS3.SA,Brazil
TIM SA/Brazil,US88706T1088,TIMBN.MX,Mexico
Tingyi Cayman Islands Holding Corp,KYG8878S1030,0322.HK,Hong Kong
TIS Inc,JP3104890003,3626.T,Japan
Titan Co Ltd,INE280A01028,TITAN.BO,India
TJX Cos Inc/The,US8725401090,TJX,United States
TMBThanachart Bank PCL,TH0068010R15,TTB-R.BK,Thailand
T-Mobile US Inc,US8725901040,TMUS,United States
TMX Group Ltd,CA87262K1057,X.TO,Canada
Toast Inc,US8887871080,TOST,United States
Toho Co Ltd/Tokyo,JP3598600009,9602.T,Japan
Tokio Marine Holdings Inc,JP3910660004,8766.T,Japan
Tokyo Electric Power Co Holdings Inc,JP3585800000,9501.T,Japan
Tokyo Electron Ltd,JP3571400005,8035.T,Japan
Tokyo Gas Co Ltd,JP3573000001,9531.T,Japan
Tokyu Corp,JP3574200006,9005.T,Japan
Tongcheng Travel Holdings Ltd,KYG8918W1069,KYG8918W1069.SG,Germany
Tongkun Group Co Ltd,CNE1000012X7,601233.SS,China
Tongling Nonferrous Metals Group Co Ltd,CNE000000529,000630.SZ,China
Tongwei Co Ltd,CNE000001GS3,600438.SS,China
TopBuild Corp,US89055F1030,BLD,United States
TOPPAN Holdings Inc,JP3629000005,7911.T,Japan
Toray Industries Inc,JP3621000003,3402.T,Japan
Toro Co/The,US8910921084,TTC,United States
Toromont Industries Ltd,CA8911021050,TIH.TO,Canada
Toronto-Dominion Bank/The,CA8911605092,TD,United States
Torrent Pharmaceuticals Ltd,INE685A01028,TORNTPHARM.BO,India
Torrent Power Ltd,INE813H01021,TORNTPOWER.NS,India
TotalEnergies SE,FR0000120271,TTE.PA,France
TOTO Ltd,JP3596200000,5332.T,Japan
TOTVS SA,BRTOTSACNOR8,TOTS3.SA,Brazil
Tourmaline Oil Corp,CA89156V1067,TOU.TO,Canada
Toyota Industries Corp,JP3634600005,JP3634600005.SG,Germany
Toyota Motor Corp,JP3633400001,7203.T,Japan
Toyota Tsusho Corp,JP3635000007,8015.T,Japan
TPG Telecom Ltd,AU0000090128,TPG.AX,Australia
Tractor Supply Co,US8923561067,TSCO,United States
Trade Desk Inc/The,US88339J1051,TTD,United States
Tradeweb Markets Inc,US8926721064,TW,United States
Trane Technologies PLC,IE00BK9ZQ967,TT,United States
TransDigm Group Inc,US8936411003,TDG,United States
TransUnion,US89400J1079,TRU,United States
Travelers Cos Inc/The,US89417E1091,TRV,United States
TravelSky Technology Ltd,CNE1000004J3,0696.HK,Hong Kong
Treasury Wine Estates Ltd,AU000000TWE9,TWE.AX,Australia
Trelleborg AB,SE0000114837,TREL-B.ST,Sweden
Trend Micro Inc/Japan,JP3637300009,4704.T,Japan
Trent Ltd,INE849A01020,TRENT.BO,India
Trimble Inc,US8962391004,TRMB,United States
Trina Solar Co Ltd,CNE100003ZR0,688599.SS,China
Trip.com Group Ltd,US89677Q1076,US89677Q1076.SG,Germany
Trip.com Group Ltd,KYG9066F1019,9961.HK,Hong Kong
T Rowe Price Group Inc,US74144T1088,TROW,United States
True Corp PCL,THB231010R11,TRUE-R.BK,Thailand
Truist Financial Corp,US89832Q1094,TFC,United States
Tryg A/S,DK0060636678,TRYG.CO,Denmark
Tsingtao Brewery Co Ltd,CNE0000009Y3,600600.SS,China
Tsingtao Brewery Co Ltd,CNE1000004K1,0168.HK,Hong Kong
Tuas Ltd,AU0000089724,TUA.AX,Australia
Tube Investments of India Ltd,INE974X01010,TIINDIA.NS,India
Turkcell Iletisim Hizmetleri AS,TRATCELL91M1,TCELL.IS,Turkey
Turk Hava Yollari AO,TRATHYAO91M5,THYAO.IS,Turkey
Turkiye Is Bankasi AS,TRAISCTR91N2,ISCTR.IS,Turkey
Turkiye Petrol Rafinerileri AS,TRATUPRS91E8,TUPRS.IS,Turkey
Turkiye Sise ve Cam Fabrikalari AS,TRASISEW91Q3,SISE.IS,Turkey
TVS Motor Co Ltd,INE494B01023,TVSMOTOR.BO,India
Twilio Inc,US90138F1021,TWLO,United States
Tyler Technologies Inc,US9022521051,TYL,United States
Tyro Payments Ltd,AU0000066508,TYR.AX,Australia
Tyson Foods Inc,US9024941034,TSN,United States
Uber Technologies Inc,US90353T1007,UBER,United States
Ubisoft Entertainment SA,FR0000054470,UBI.PA,France
UBS Group AG,CH0244767585,UBSG.SW,Switzerland
UCB SA,BE0003739530,UCB.BR,Belgium
U-Haul Holding Co,US0235865062,UHAL-B,United States
UL Solutions Inc,US9037311076,ULS,United States
Ulta Beauty Inc,US90384S3031,ULTA,United States
Ultrapar Participacoes SA,BRUGPAACNOR8,UGPA3.SA,Brazil
UltraTech Cement Ltd,INE481G01011,ULTRACEMCO.NS,India
Unibail-Rodamco-Westfield,AU0000009771,UNIRF,United States
Unicharm Corp,JP3951600000,8113.T,Japan
UniCredit SpA,IT0005239360,UCG.MI,Italy
Unigroup Guoxin Microelectronics Co Ltd,CNE000001M14,002049.SZ,China
Unilever Indonesia Tbk PT,ID1000095706,UNVR.JK,Indonesia
Unilever PLC,GB00B10RZP78,ULVR.L,United Kingdom
Unimicron Technology Corp,TW0003037008,3037.TW,Taiwan
Union Bank of India Ltd,INE692A01016,UNIONBANK.NS,India
Union Pacific Corp,US9078181081,UNP,United States
Uni-President Enterprises Corp,TW0001216000,1216.TW,Taiwan
Unisplendour Corp Ltd,CNE0000010T1,000938.SZ,China
United Airlines Holdings Inc,US9100471096,UAL,United States
UnitedHealth Group Inc,US91324P1021,UNH,United States
United Microelectronics Corp,TW0002303005,2303.TW,Taiwan
United Overseas Bank Ltd,SG1M31001969,U11.SI,Singapore
United Parcel Service Inc,US9113121068,UPS,United States
United Rentals Inc,US9113631090,URI,United States
United Spirits Ltd,INE854D01024,UNITDSPR.NS,India
United Therapeutics Corp,US91307C1027,UTHR,United States
United Utilities Group PLC,GB00B39J2M42,UU.L,United Kingdom
Universal Health Services Inc,US9139031002,UHS,United States
Universal Music Group NV,NL0015000IY2,UMG.AS,Netherlands
Universal Robina Corp,PHY9297P1004,,
Universal Store Holdings Ltd,AU0000113565,UNI.AX,Australia
UPL Ltd,INE628A01036,UPL.BO,India
UPM-Kymmene Oyj,FI0009005987,UPM.HE,Finland
US Bancorp,US9029733048,USB,United States
Valeo SE,FR0013176526,FR.PA,France
Valero Energy Corp,US91913Y1001,VLO,United States
Vale SA,BRVALEACNOR0,VALE3.SA,Brazil
Vale SA,US91912E1055,VALE,United States
Vanguard Australian Shares Index ETF,AU000000VAS1,VAS.AX,Australia
Vanguard FTSE All-World ex-US ETF,US9220427754,VEU,United States
Vanguard International Semiconductor Corp,TW0005347009,5347.TWO,Taiwan
Varun Beverages Ltd,INE200M01039,VBL.NS,India
VAT Group AG,CH0311864901,VACN.SW,Switzerland
Vault Minerals Ltd,AU0000355588,VAU.AX,Australia
Vedanta Ltd,INE205A01025,VEDL.NS,India
Veeva Systems Inc,US9224751084,VEEV,United States
Ventia Services Group Pty Ltd,AU0000184459,VNT.AX,Australia
Veolia Environnement SA,FR0000124141,VIE.PA,France
Veralto Corp,US92338C1036,VLTO,United States
Verbund AG,AT0000746409,VER.VI,Austria
VeriSign Inc,US92343E1029,VRSN,United States
Verisk Analytics Inc,US92345Y1064,VRSK,United States
Verizon Communications Inc,US92343V1044,VZ,United States
Vertex Pharmaceuticals Inc,US92532F1003,VRTX,United States
Vertiv Holdings Co,US92537N1081,VRT,United States
Vestas Wind Systems A/S,DK0061539921,VWS.CO,Denmark
Viatris Inc,US92556V1061,VTRS,United States
Vibra Energia SA,BRVBBRACNOR1,VBBR3.SA,Brazil
Vinci SA,FR0000125486,DG.PA,France
Vipshop Holdings Ltd,US92763W1036,VIPS,United States
Visa Inc,US92826C8394,V,United States
Vistra Corp,US92840M1027,VST,United States
Viva Energy Group Ltd,AU0000016875,VEA.AX,Australia
Vivendi SE,FR0000127771,VIV.PA,France
Vodacom Group Ltd,ZAE000132577,VOD.JO,South Africa
Vodafone Group PLC,GB00BH4HKS39,VOD.L,United Kingdom
Vodafone Idea Ltd,INE669E01016,IDEA.NS,India
Volkswagen AG,DE0007664039,VOW3.DE,Germany
Voltas Ltd,INE226A01021,VOLTAS.NS,India
Voltronic Power Technology Corp,TW0006409006,6409.TW,Taiwan
Volvo AB,SE0000115446,1VOLVB.MI,Italy
Volvo AB,SE0000115420,VOLV-A.ST,Sweden
Vonovia SE,DE000A1ML7J1,VNA.DE,Germany
Vulcan Energy Resources Ltd,AU0000066086,AU0000066086.SG,Germany
Vulcan Materials Co,US9291601097,VMC,United States
Vulcan Steel Ltd,AU0000181984,VSL.AX,Australia
WA1 Resources Ltd,AU0000196594,WA1.AX,Australia
Walgreens Boots Alliance Inc,US9314271084,,
Wal-Mart de Mexico SAB de CV,MX01WA000038,WALMEX.MX,Mexico
Walmart Inc,US9311421039,WMT,United States
Walsin Lihwa Corp,TW0001605004,1605.TW,Taiwan
Walt Disney Co/The,US2546871060,DIS,United States
Wan Hai Lines Ltd,TW0002615002,2615.TW,Taiwan
Wanhua Chemical Group Co Ltd,CNE0000016J9,600309.SS,China
Want Want China Holdings Ltd,KYG9431R1039,0151.HK,Hong Kong
Warner Bros Discovery Inc,US9344231041,WBD,United States
Wartsila OYJ Abp,FI0009003727,WRT1V.HE,Finland
Waste Connections Inc,CA94106B1013,WCN,United States
Waste Management Inc,US94106L1098,WM,United States
Waters Corp,US9418481035,WAT,United States
Watsco Inc,US9426222009,WSO,United States
Watts Water Technologies Inc,US9427491025,WTS,United States
Webjet Group Ltd,AU0000350118,WJL.AX,Australia
WEB Travel Group Ltd,AU000000WEB7,WEB.AX,Australia
WEC Energy Group Inc,US92939U1060,WEC,United States
Weebit Nano Ltd,AU000000WBT5,WBT.AX,Australia
WEG SA,BRWEGEACNOR0,WEGE3.SA,Brazil
Weichai Power Co Ltd,CNE1000004L9,2338.HK,Hong Kong
Weichai Power Co Ltd,CNE1000000D4,000338.SZ,China
Weihai Guangwei Composites Co Ltd,CNE1000034T9,300699.SZ,China
Wells Fargo & Co,US9497461015,WFC,United States
Wens Foodstuff Group Co Ltd,CNE100002508,300498.SZ,China
Wesfarmers Ltd,AU000000WES1,WES.AX,Australia
West African Resources Ltd,AU000000WAF6,WAF.AX,Australia
Western Digital Corp,US9581021055,WDC,United States
Western Superconducting Technologies Co Ltd,CNE100003MF3,688122.SS,China
Western Union Co/The,US9598021098,WU,United States
West Fraser Timber Co Ltd,CA9528451052,WFG.TO,Canada
Westgold Resources Ltd,AU000000WGX6,WGX.AX,Australia
Westinghouse Air Brake Technologies Corp,US9297401088,WAB,United States
West Japan Railway Co,JP3659000008,9021.T,Japan
Westlake Corp,US9604131022,WLK,United States
Westpac Banking Corp,AU000000WBC1,WBC.AX,Australia
West Pharmaceutical Services Inc,US9553061055,WST,United States
Wharf Holdings Ltd/The,HK0004000045,0004.HK,Hong Kong
Wharf Real Estate Investment Co Ltd,KYG9593A1040,1997.HK,Hong Kong
Wheaton Precious Metals Corp,CA9628791027,WPM.TO,Canada
WH Group Ltd,KYG960071028,0288.HK,Hong Kong
Whitbread PLC,GB00B1KJJ408,WTB.L,United Kingdom
Wildcat Resources Ltd,AU0000096828,WC8.AX,Australia
Williams Cos Inc/The,US9694571004,WMB,United States
Williams-Sonoma Inc,US9699041011,WSM,United States
Willis Towers Watson PLC,IE00BDB6Q211,WTW,United States
Will Semiconductor Co Ltd Shanghai,CNE100002XM8,603501.SS,China
Wilmar International Ltd,SG1T56930848,F34.SI,Singapore
Wingtech Technology Co Ltd,CNE000000M72,600745.SS,China
Wintime Energy Group Co Ltd,CNE000000WD4,600157.SS,China
Wipro Ltd,INE075A01022,WIPRO.BO,India
Wise PLC,GB00BL9YR756,WISE.L,United Kingdom
WiseTech Global Ltd,AU000000WTC3,AU000000WTC3.SG,Germany
Wistron Corp,TW0003231007,3231.TW,Taiwan
Wiwynn Corp,TW0006669005,6669.TW,Taiwan
Wix.com Ltd,IL0011301780,WIX,United States
Wolters Kluwer NV,NL0000395903,WKL.AS,Netherlands
Woodside Energy Group Ltd,AU0000224040,WDS.AX,Australia
Woolworths Group Ltd,AU000000WOW2,WOW.AX,Australia
Woolworths Holdings Ltd/South Africa,ZAE000063863,WHL.JO,South Africa
Woori Financial Group Inc,KR7316140003,316140.KS,South Korea
Workday Inc,US98138H1014,WDAY,United States
Worldline SA/France,FR0011981968,WLN.PA,France
Worley Ltd,AU000000WOR2,WOR.AX,Australia
WPG Holdings Ltd,TW0003702007,3702.TW,Taiwan
WPP PLC,JE00B8KF9B49,WPP.L,United Kingdom
W R Berkley Corp,US0844231029,WRB,United States
WSP Global Inc,CA92938W2022,WSP.TO,Canada
Wuhan Guide Infrared Co Ltd,CNE100000RK8,002414.SZ,China
Wuliangye Yibin Co Ltd,CNE000000VQ8,000858.SZ,China
WUS Printed Circuit Kunshan Co Ltd,CNE100000SP5,002463.SZ,China
WuXi AppTec Co Ltd,CNE100003F19,2359.HK,Hong Kong
WuXi AppTec Co Ltd,CNE1000031K4,603259.SS,China
Wuxi Biologics Cayman Inc,KYG970081173,2269.HK,Hong Kong
WW Grainger Inc,US3848021040,GWW,United States
Wynn Resorts Ltd,US9831341071,WYNN,United States
Xcel Energy Inc,US98389B1008,XEL,United States
XCMG Construction Machinery Co Ltd,CNE000000FH0,000425.SZ,China
Xero Ltd,NZXROE0001S2,XRO.AX,Australia
Xiamen C & D Inc,CNE000000WL7,600153.SS,China
Xiaomi Corp,KYG9830T1067,1810.HK,Hong Kong
Xinyi Solar Holdings Ltd,KYG9829N1025,0968.HK,Hong Kong
XPeng Inc,KYG982AW1003,9868.HK,Hong Kong
XP Inc,KYG982391099,XP,United States
Xylem Inc/NY,US98419M1009,XYL,United States
Yadea Group Holdings Ltd,KYG9830F1063,1585.HK,Hong Kong
Yageo Corp,TW0002327004,2327.TW,Taiwan
Yakult Honsha Co Ltd,JP3931600005,2267.T,Japan
Yamaha Motor Co Ltd,JP3942800008,7272.T,Japan
Yang Ming Marine Transport Corp,TW0002609005,2609.TW,Taiwan
Yangzijiang Shipbuilding Holdings Ltd,SG1U76934819,BS6.SI,Singapore
Yantai Jereh Oilfield Services Group Co Ltd,CNE100000L55,002353.SZ,China
Yapi ve Kredi Bankasi AS,TRAYKBNK91N6,YKBNK.IS,Turkey
Yara International ASA,NO0010208051,YAR.OL,Norway
Yaskawa Electric Corp,JP3932000007,6506.T,Japan
Yealink Network Technology Corp Ltd,CNE100002PC5,300628.SZ,China
Yes Bank Ltd,INE528G01035,YESBANK.NS,India
Yifeng Pharmacy Chain Co Ltd,CNE100001TS5,603939.SS,China
Yihai Kerry Arawana Holdings Co Ltd,CNE1000048D3,300999.SZ,China
Yokogawa Electric Corp,JP3955000009,6841.T,Japan
Yonyou Network Technology Co Ltd,CNE0000017Y6,600588.SS,China
Youngor Fashion Co Ltd,CNE000000XR2,600177.SS,China
YTL Corp Bhd,MYL4677OO000,4677.KL,Malaysia
YTL Power International Bhd,MYL6742OO000,6742.KL,Malaysia
YTO Express Group Co Ltd,CNE0000012J8,600233.SS,China
Yuanta Financial Holding Co Ltd,TW0002885001,2885.TW,Taiwan
Yuhan Corp,KR7000100008,000100.KS,South Korea
Yum! Brands Inc,US9884981013,YUM,United States
Yum China Holdings Inc,US98850P1093,YUMC,United States
Yunnan Aluminium Co Ltd,CNE000000VG9,000807.SZ,China
Yunnan Baiyao Group Co Ltd,CNE0000008X7,000538.SZ,China
Yutong Bus Co Ltd,CNE000000PY4,600066.SS,China
Zalando SE,DE000ZAL1111,ZAL.DE,Germany
Zangge Mining Co Ltd,CNE000000L08,000408.SZ,China
Zealand Pharma A/S,DK0060257814,ZEAL.CO,Denmark
Zebra Technologies Corp,US9892071054,ZBRA,United States
Zensho Holdings Co Ltd,JP3429300001,7550.T,Japan
Zhangzhou Pientzehuang Pharmaceutical Co Ltd,CNE000001F21,600436.SS,China
Zhaojin Mining Industry Co Ltd,CNE1000004R6,1818.HK,Hong Kong
Zhejiang China Commodities City Group Co Ltd,CNE000001BC8,600415.SS,China
Zhejiang Chint Electrics Co Ltd,CNE100000KD8,601877.SS,China
Zhejiang Dahua Technology Co Ltd,CNE100000BJ4,002236.SZ,China
Zhejiang Dingli Machinery Co Ltd,CNE1000023M7,603338.SS,China
Zhejiang Expressway Co Ltd,CNE1000004S4,0576.HK,Hong Kong
Zhejiang Huahai Pharmaceutical Co Ltd,CNE000001DL5,600521.SS,China
Zhejiang Huayou Cobalt Co Ltd,CNE100001VW3,603799.SS,China
Zhejiang Jingsheng Mechanical & Electrical Co Ltd,CNE100001DJ8,300316.SZ,China
Zhejiang Juhua Co Ltd,CNE000000WQ6,600160.SS,China
Zhejiang Leapmotor Technology Co Ltd,CNE100005K77,9863.HK,Hong Kong
Zhejiang NHU Co Ltd,CNE000001J84,002001.SZ,China
Zhejiang Sanhua Intelligent Controls Co Ltd,CNE000001M22,002050.SZ,China
Zhejiang Supor Co Ltd,CNE000001KS5,002032.SZ,China
Zhejiang Wanfeng Auto Wheel Co Ltd,CNE000001PF1,002085.SZ,China
Zhejiang Weiming Environment Protection Co Ltd,CNE1000023N5,603568.SS,China
Zhejiang Zheneng Electric Power Co Ltd,CNE100001SP3,600023.SS,China
Zhen Ding Technology Holding Ltd,KYG989221000,4958.TW,Taiwan
Zheshang Securities Co Ltd,CNE100002R65,601878.SS,China
Zhongji Innolight Co Ltd,CNE100001CY9,300308.SZ,China
Zhongjin Gold Corp Ltd,CNE000001FM8,600489.SS,China
Zhongsheng Group Holdings Ltd,KYG9894K1085,KYG9894K1085.SG,Germany
Zhuzhou CRRC Times Electric Co Ltd,CNE1000004X4,3898.HK,Hong Kong
Zhuzhou CRRC Times Electric Co Ltd,CNE100004QK2,688187.SS,China
Zijin Mining Group Co Ltd,CNE100000502,2899.HK,Hong Kong
Zijin Mining Group Co Ltd,CNE100000B24,601899.SS,China
Zillow Group Inc,US98954M2008,Z,United States
Zimmer Biomet Holdings Inc,US98956P1021,ZBH,United States
Zip Co Ltd,AU0000218307,ZIP.AX,Australia
Zoetis Inc,US98978V1035,ZTS,United States
Zomato Ltd,INE758T01015,ETERNAL.NS,India
Zoom Communications Inc,US98980L1017,ZM,United States
Zoomlion Heavy Industry Science and Technology Co Ltd,CNE000001527,000157.SZ,China
ZOZO Inc,JP3399310006,3092.T,Japan
Zscaler Inc,US98980G1022,ZS,United States
ZTE Corp,CNE000000TK5,000063.SZ,China
