Name,Stock ID,Yahoo ticker,LC
IVECO GROUP NV,NL0015000LU4,IVG.MI,Italy
J B CHEMICALS AND PHARMACEUTICAL ORD SHS,INE572A01036,JBCHEPHARM.BO,India
J FRONT RETAILING CO LTD,JP3386380004,3086.T,Japan
JABIL INC,US4663131039,JBL,United States
JACK HENRY & ASSOCIATES INC,US4262811015,JKHY,United States
JACK TECHNOLOGY ORD SHS A,CNE100002Z81,603337.SS,China
JACKSON FINANCIAL COM USD0.01 CL A WI,US46817M1071,JXN,United States
JACOBS SOLUTIONS COM USD1.00,US46982L1089,J,United States
JAFCO GROUP CO LTD NPV TEMP,JP3389900006,8595.T,Japan
JAMES HARDIE INDUSTRIES PLC,AU000000JHX1,JHX.AX,Australia
JANUS HENDERSON GR ORD,JE00BYPZJM29,JHG,United States
JANUX THERAPEUTICS INC,US47103J1051,JANX,United States
JAPAN AIRLINES CO LTD,JP3705200008,9201.T,Japan
JAPAN AVIATION ELECTRONICS,JP3705600009,6807.T,Japan
JAPAN EXCHANGE GROUP INC,JP3183200009,8697.T,Japan
JAPAN PETROLEUM EXPLORATION,JP3421100003,1662.T,Japan
JAPAN POST BANK CO LTD,JP3946750001,7182.T,Japan
JAPAN POST HOLDINGS CO LTD,JP3752900005,6178.T,Japan
JAPAN POST INSURANCE CO LTD,JP3233250004,7181.T,Japan
JB FINANCIAL GROUP CO LTD,KR7175330000,175330.KS,South Korea
JB HI-FI LIMITED,AU000000JBH7,JBH.AX,Australia
JB HUNT TRANSPORT SERVICES INC,US4456581077,JBHT,United States
JD SPORTS FASHION ORD,GB00BM8Q5M07,JD.L,United Kingdom
JD.COM INC,KYG8208B1014,9618.HK,Hong Kong
JDE PEETS BV,NL0014332678,NL0014332678.SG,Germany
JEFFERIES FINL GRP COM USD0.0001,US47233W1099,JEF,United States
JERONIMO MARTINS SGPS SA,PTJMT0AE0001,JMT.LS,Portugal
JET2 PLC,GB00B1722W11,JET2.L,United Kingdom
JFE HOLDINGS INC,JP3386030005,5411.T,Japan
JIANGLING MOTORS CORP LTD,CNE000000CV8,000550.SZ,China
JIANGSU CHANGSHU RURAL COMMERCIAL BANK CO LTD,CNE100002RJ6,601128.SS,China
JIANGSU LINYANG ENERGY CO LTD,CNE1000015X0,601222.SS,China
JIANGSU SOPO CHEMICAL CO A,CNE000000M64,600746.SS,China
JIANGSU SUZHOU RURAL COMMERCIAL BANK ORD SHS A,CNE100003035,603323.SS,China
JIANGSU ZHANGJIAGANG RURAL COMMERCIAL BANK CO LTD,CNE100002K54,002839.SZ,China
JINGJIN EQUIPMENT INC,CNE100003M36,603279.SS,China
JOHNS LYNG GROUP LIMITED ORDINARY FULLY PAID,AU000000JLG8,JLG.AX,Australia
JOHNSON & JOHNSON COM,US4781601046,JNJ,United States
JOHNSON CONTROLS INTERNATIONAL PLC,IE00BY7QL619,JCI,United States
JOHNSON MATTHEY PLC,GB00BZ4BQC70,JMAT.L,United Kingdom
JOYY INC,US46591M1099,US46591M1099.SG,Germany
JP MORGAN CHASE & CO,US46625H1005,JPM,United States
JPR GROUP PLC,GB00BCRX1J15,JUST.L,United Kingdom
JTC PLC,JE00BF4X3P53,JTC.L,United Kingdom
JTEKT CORPORATION,JP3292200007,6473.T,Japan
JUDO CAPITAL HOLDINGS LTD,AU0000182271,JDO.AX,Australia
JULIUS BAER GROUP LTD,CH0102484968,BAER.SW,Switzerland
JUMBO INTERACTIVE LIMITED,AU000000JIN0,JIN.AX,Australia
JUNIPER NETWORK INC,US48203R1041,,
JUPITER FUND MANAGEMENT PLC,GB00B53P2009,JUP.L,United Kingdom
JUROKU FINANCIAL G NPV,JP3392650002,7380.T,Japan
JVCKENWOOD CORP,JP3386410009,6632.T,Japan
JYOTI CNC AUTOMATION LTD,INE980O01024,JYOTICNC.NS,India
JYSKE BANK - REG,DK0010307958,JYSK.CO,Denmark
K & S AG SHS,DE000KSAG888,SDF.DE,Germany
K S HOLDINGS CORP,JP3277150003,8282.T,Japan
KADOKAWA CORPORATION,JP3214350005,9468.T,Japan
KAINOS GROUP PLC,GB00BZ0D6727,KNOS.L,United Kingdom
KAJEMA CORP,JP3210200006,1812.T,Japan
KAKAKU.COM INC,JP3206000006,2371.T,Japan
KAKAO CORP,KR7035720002,035720.KS,South Korea
KALTURA INC,US4834671061,KLTR,United States
KAMUX OYJ,FI4000206750,KAMUX.HE,Finland
KANAMOTO CO LTD,JP3215200001,9678.T,Japan
KANEKA CORPORATION,JP3215800008,4118.T,Japan
KANEMATSU CORP,JP3217100001,8020.T,Japan
KAO CORPORATION,JP3205800000,4452.T,Japan
KARDEX HOLDING AG,CH0100837282,KARN.SW,Switzerland
KAROON ENERGY LTD ORDINARY FULLY PAID,AU000000KAR6,KAR.AX,Australia
KASIKORNBANK PCL NVDR,TH0016010R14,KBANK-R.BK,Thailand
KASIKORNBANK-FOREIGN,TH0016010017,KPCPF,United States
KAWASAKI HEAVY INDUSTRIES LTD,JP3224200000,7012.T,Japan
KAWASAKI KISEN KAI NPV,JP3223800008,9107.T,Japan
KB FINANCIAL GROUP INC,KR7105560007,105560.KS,South Korea
KB HOME,US48666K1097,KBH,United States
KBC GROUP NV,BE0003565737,KBC.BR,Belgium
KBR INC,US48242W1062,KBR,United States
KCC CORPORATION KRW5000,KR7002380004,002380.KS,South Korea
KEI INDUSTRIES LTD,INE878B01027,KEI.BO,India
KELLANOVA,US4878361082,K,United States
KELLER GROUP PLC,GB0004866223,KLR.L,United Kingdom
KENNAMETAL INC,US4891701009,KMT,United States
KENVUE INC,US49177J1025,KVUE,United States
KEPPEL LTD,SG1U68934629,BN4.SI,Singapore
KERING,FR0000121485,KER.PA,France
KERRY GROUP PLC-A,IE0004906560,KRZ.IR,Ireland
KESKO OYJ-B SHS,FI0009000202,,
KEURIG DR PEPPER INC,US49271V1008,KDP,United States
KEYENCE CORP NPV,JP3236200006,6861.T,Japan
KEYSIGHT TECHNOLOGCOM USD,US49338L1035,KEYS,United States
KIA CORPORATION,KR7000270009,000270.KS,South Korea
KIER GROUP PLC,GB0004915632,KIE.L,United Kingdom
KIKKOMAN CORPORATION JPY,JP3240400006,2801.T,Japan
KIMBERLY CLARK CORP,US4943681035,KMB,United States
KINAXIS INC,CA49448Q1090,KXS.TO,Canada
KINDER CORP JPY50,JP3263000006,1944.T,Japan
KING SLIDE WORKS CO LTD,TW0002059003,2059.TW,Taiwan
KINGBOARD HOLDINGS LIMITED,KYG525621408,0148.HK,Hong Kong
KINGFISHER PLC GBP0.1571,GB0033195214,KGF.L,United Kingdom
KINGSPAN GROUP PLC,IE0004927939,KRX.IR,Ireland
KINPO ELECTRONICS ORD SHS,TW0002312006,2312.TW,Taiwan
KINROSS GOLD CORP,CA4969024047,K.TO,Canada
KINTETSU GROUP HOLDINGS CO LTD,JP3260800002,9041.T,Japan
KIRBY CORP,US4972661064,KEX,United States
KIRIN HOLDINGS CO LTD,JP3258000003,2503.T,Japan
KIWOOM SECURITIES CO LTD,KR7039490008,039490.KS,South Korea
KKR AND CO INC,US48251W1045,KKR,United States
KLA TENCOR CORPORATION COM,US4824801009,KLAC,United States
KLAVIYO INC,US49845K1016,KVYO,United States
KNEATCOM INC,CA4988241010,KSI.TO,Canada
KNIGHT SWIFT TRANS CL A COM STK,US4990491049,KNX,United States
KNORR BREMSE AG,DE000KBX1006,KBX.DE,Germany
KOBE BUSSAN CO LTD,JP3291200008,3038.T,Japan
KOGAN COM LTD ORDINARY FULLY PAID,AU000000KGN2,KGN.AX,Australia
KOITO MFG CO LTD NPV,JP3284600008,7276.T,Japan
KOKUSAI ELECTRIC ORD SHS,JP3293330001,6525.T,Japan
KOMATSU LTD JPY,JP3304200003,6301.T,Japan
KONAMI GROUP CORP,JP3300200007,9766.T,Japan
KONE CORPORATION NEW,FI0009013403,KNEBV.HE,Finland
KONECRANES OYJ,FI0009005870,KCR.HE,Finland
KONGSBERG GRUPPEN AS,NO0003043309,,
KONGSBERG GRUPPEN ORD SHS,NO0003043309,,
KONICA MINOLTA HOLDINGS INC,JP3300600008,4902.T,Japan
KONINKLIJKE AHOLD DELHAIZE NV,NL0011794037,AD.AS,Netherlands
KONINKLIJKE PHILIPS NV,NL0000009538,PHIA.AS,Netherlands
KOREA ELECTRIC TERMINAL CO LTD,KR7025540006,025540.KS,South Korea
KOREA LIFE INSURANCE,KR7088350004,088350.KS,South Korea
KOREAN REINSURANCE COMPANY,KR7003690005,003690.KS,South Korea
KOTAK MAHINDRA BANK LIMITED,INE237A01028,KOTAKBANK.BO,India
KRAFT HEINZ CO COM,US5007541064,KHC,United States
KROGER CO COM,US5010441013,KR,United States
KRUNG THAI BANK PUB CO-FOREIGN,TH0150010Z11,KTB1.F,Germany
KTB INVESTMENT AND SECURITIES ORD,KR7030210009,030210.KS,South Korea
KUAISHOU TECHNOLOGY,KYG532631028,1024.HK,Hong Kong
KUBOTA CORPORATION,JP3266400005,6326.T,Japan
KUEHNE & NAGEL INTERNATIONAL AG,CH0025238863,KNIN.SW,Switzerland
KYB CORPORATION NPV,JP3220200004,7242.T,Japan
KYNDRYL HLDGS INC COM USD0.01,US50155Q1004,KD,United States
KYOBO SECURITIES CO LTD,KR7030610000,030610.KS,South Korea
KYOCERA CORP,JP3249600002,6971.T,Japan
KYOTO FINANCIAL GRNPV,JP3252200005,5844.T,Japan
KYOWA ELECTRONIC INSTRUMENTS ORD SHS,JP3255200002,6853.T,Japan
KYOWA KIRIN CO LTD,JP3256000005,4151.T,Japan
KYUDENKO CORP,JP3247050002,1959.T,Japan
L E LUNDBERGFORETAGEN AB - B SHARES,SE0000108847,LUND-B.ST,Sweden
L&K ENGINEERING CO LTD,TW0006139009,6139.TW,Taiwan
L'OREAL,FR0000120321,OR.PA,France
L3 HARRIS TECHNOLOGIES INC,US5024311095,LHX,United States
LA FRANCAISE DES JEUX SA,FR0013451333,FDJU.PA,France
LA Z BOY IN,US5053361078,LZB,United States
LABCORP HOLDINGS I COM USD0.1,US5049221055,LH,United States
LAFARGEHOLCIM LTD,CH0012214059,HOLN.SW,Switzerland
LAM RESEARCH CORP COM USD 0.001 P S,US5128073062,LRCX,United States
LAMB WESTON HOLDINGS INC,US5132721045,LW,United States
LANCASHIRE HOLDINGS LTD,BMG5361W1047,LRE.L,United Kingdom
LANDIS AND GYR GROUP AG,CH0371153492,LAND.SW,Switzerland
LANTHEUS HOLDINGS INC,US5165441032,LNTH,United States
LARGAN PRECISION CO LTD,TW0003008009,3008.TW,Taiwan
LARSEN AND TOUBRO LIMITED,INE018A01030,LT.BO,India
LAS VEGAS SANDS CORP,US5178341070,LVS,United States
LASERTEC CORP NPV,JP3979200007,6920.T,Japan
LATAM AIRLINES GROUP SA ADR,US51817R2058,LTM,United States
LEEDARSON IOT TECHNOLOGY INC,CNE100004P57,605365.SS,China
LEGAL & GENERAL GROUP PLC,GB0005603997,LGEN.L,United Kingdom
LEGEND BIOTECH CORP,US52490G1022,LEGN,United States
LEGRAND SA,FR0010307819,LR.PA,France
LEIDOS HLDGS INC COM USD0.0001,US5253271028,LDOS,United States
LENNAR CORPORATION CLASS A,US5260571048,LEN,United States
LENNOX INTL INC COM,US5261071071,LII,United States
LENOVO GROUP LTD,HK0992009065,0992.HK,Hong Kong
LEONARDO  SpA,IT0003856405,LDO.MI,Italy
LEXEO THERAPEUTICS INC,US52886X1072,LXEO,United States
LF CORP,KR7093050003,093050.KS,South Korea
LG CHEM LTD,KR7051910008,051910.KS,South Korea
LG INNOTEK CO LTD,KR7011070000,011070.KS,South Korea
LI NING CO LTD,KYG5496K1242,2331.HK,Hong Kong
LIBERTY BROADBAND,US5303073051,LBRDK,United States
LIBERTY MEDIA CORP COM USD0.01 FORMULA ONE C,US5312297550,FWONK,United States
LIBERTY MEDIA CORP ORD SHS SERIES C,US5312297220,LLYVK,United States
LIFCO AB SER B NPV,SE0015949201,SE0015949201.SG,Germany
LIFE CORP,JP3966600003,8194.T,Japan
LIFE360 INC,AU0000045098,360.AX,Australia
LIGHT AND WONDER INC,AU0000278103,LNW.AX,Australia
LIGHTSPEED COMMERCE INC,CA53229C1077,LSPD.TO,Canada
LILLY (ELI) & CO USD,US5324571083,LLY,United States
LINCOLN NATL CORPORATION IND USD,US5341871094,LNC,United States
LINDE PLC,IE000S9YS762,LIN,United States
LINDT & SPRUENGLI AG-PC,CH0010570767,LISP.SW,Switzerland
LINDT & SPRUENGLI AG-REG,CH0010570759,LISN.SW,Switzerland
LION CORPORATION,JP3965400009,4912.T,Japan
LIVANOVA PLC,GB00BYMT0J19,LIVN,United States
LIVE NATION INC,US5380341090,LYV,United States
LIVERAMP HOLDINGS,US53815P1084,RAMP,United States
LIXIL CORPORATION,JP3626800001,5938.T,Japan
LKQ CORP COM,US5018892084,LKQ,United States
LLOYDS BANKING GP ADR,US5394391099,LYG,United States
LLOYDS BANKING GROUP PLC,GB0008706128,LLOY.L,United Kingdom
LOBLAW COMPANIES LTD,CA5394811015,L.TO,Canada
LOCKHEED MARTIN CORP COM STK USD0.01,US5398301094,LMT,United States
LOEWS CORP,US5404241086,L,United States
LOGISTA INTEGRAL S A,ES0105027009,LOG.MC,Spain
LOGITECH INTERNATIONAL SA,CH0025751329,LOGN.SW,Switzerland
LOJAS RENNER SA,BRLRENACNOR1,LREN3.SA,Brazil
LONCIN MOTOR ORD SHS A,CNE100001JP2,603766.SS,China
LONDON STOCK EXCHANGE,GB00B0SWJX34,LSEG.L,United Kingdom
LONZA AG - REG,CH0013841017,LONN.SW,Switzerland
LOOMIS AB NPV,SE0014504817,SE0014504817.SG,Germany
LOREAL EUR 0.2 PRIME DE FIDELITE 2,FR001400M8G9,,
LOREAL EUR PRIME FIDELIT REGD,FR0011149590,,
LOTTE SHOPPING CO,KR7023530009,023530.KS,South Korea
LOTTERY CORPORATION LIMITED,AU0000219529,TLC.AX,Australia
LOTUS BAKERIES NV,BE0003604155,LOTB.BR,Belgium
LOUISIANA-PACIFIC CORP,US5463471053,LPX,United States
LOVISA HOLDINGS LIMITED ORDINARY FULLY PAID,AU000000LOV7,LOV.AX,Australia
LOWE'S COMPANIES INC,US5486611073,LOW,United States
LPL FINANCIAL HOLDINGS INC,US50212V1008,LPLA,United States
LS CORP,KR7006260004,006260.KS,South Korea
LT GROUP INC,PHY5342M1000,,
LULULEMON ATHLETIC,US5500211090,LULU,United States
LUMENTUM HOLDINGS INC,US55024U1097,LITE,United States
LUNDIN GOLD INC,CA5503711080,LUG.TO,Canada
LUNDIN MINING CORP,CA5503721063,LUN.TO,Canada
LUPIN LTD,INE326A01037,LUPIN.BO,India
LVMH MOET HENNESSY VUITTON SE,FR0000121014,MC.PA,France
Z HOLDINGS CORPORATION,JP3933800009,4689.T,Japan
LYCOPODIUM LTD,AU000000LYL7,LYL.AX,Australia
LYNAS RARE EARTHS LTD,AU000000LYC6,LYC.AX,Australia
LYONDELLBASELL INDUSTRIES,NL0009434992,LYB,United States
M AND G PRUDENTIAL PLC ORD,GB00BKFB1C65,MNG.L,United Kingdom
M3 INC NPV,JP3435750009,2413.T,Japan
MACMAHON HOLDINGS,AU000000MAH3,MAH.AX,Australia
MACQUARIE GROUP LTD,AU000000MQG1,MQG.AX,Australia
MACYS INC,US55616P1049,M,United States
MADER GROUP LIMITED ORDINARY FULLY PAID,AU0000056269,MAD.AX,Australia
MADRIGAL PHARMACEUTICALS INC,US5588681057,MDGL,United States
MAGELLAN FINANCIAL GROUP LIMITED,AU000000MFG4,MFG.AX,Australia
MAGNA INTERNATIONAL INC,CA5592224011,MG.TO,Canada
MAGNERA CORP,US55939A1079,MAGN,United States
MAHINDRA & MAHINDRA LIMITED,INE101A01026,M&M.NS,India
MAINFREIGHT LIMITED,NZMFTE0001S9,MFT.NZ,New Zealand
MAIRE TECNIMONT SPA,IT0004931058,MAIRE.MI,Italy
MAISONS DU MONDE SA,FR0013153541,MDM.PA,France
MAKEMYTRIP LTD,MU0295S00016,MMYT,United States
MAKITA CORPORATION,JP3862400003,6586.T,Japan
MALAYAN FLOUR MILLS ORD SHS,MYL3662OO003,3662.KL,Malaysia
MAMMY MART CORP,JP3870200007,9823.T,Japan
MAN GROUP PLC N ORD,JE00BJ1DLW90,EMG.L,United Kingdom
MANHATTAN ASSOCIATES INC,US5627501092,MANH,United States
MANKIND PHARMA LTD,INE634S01028,MANKIND.NS,India
MANULIFE FINANCIAL CORP,CA56501R1064,MFC.TO,Canada
MAPFRE SA,ES0124244E34,MAP.MC,Spain
MARATHON PETROL COM,US56585A1025,MPC,United States
MARCOPOLO ORD SHS,BRPOMOACNOR0,POMO3.SA,Brazil
MARKEL CORPORATION,US5705351048,MKL,United States
MARKETAXESS HLDGS COM,US57060D1081,MKTX,United States
MARKS & SPENCER GROUP,GB0031274896,MKS.L,United Kingdom
MARRIOTT INTL INCUSD,US5719032022,MAR,United States
MARRIOTT VACATIONS WORLDWIDE CORP,US57164Y1073,VAC,United States
MARSH & MCLENNAN COM,US5717481023,MMC,United States
MARSHALLS PLC,GB00B012BV22,MSLH.L,United Kingdom
MARTIN MARIETTA MATERIALS,US5732841060,MLM,United States
MARUBENI CORPORATION,JP3877600001,8002.T,Japan
MARUI GROUP CO LTD,JP3870400003,JP3870400003.SG,Germany
MARVELL TECHNOLOGY COM,US5738741041,MRVL,United States
MAS FINANCIAL SERVICES LTD,INE348L01012,MASFIN.NS,India
MASCO CORP USD,US5745991068,MAS,United States
MASTEC INC,US5763231090,MTZ,United States
MASTERCARD INC - CLASS A,US57636Q1040,MA,United States
MATCH GROUP INC,US57667L1070,MTCH,United States
MATSUKIYOCOCOKARA AND CO,JP3869010003,3088.T,Japan
MATTEL INC COM USD1.00,US5770811025,MAT,United States
MAYNE PHARMA GROUP LIMITED ORDINARY FULLY PAID,AU000000MYX0,MYX.AX,Australia
MAZDA MOTOR CORP,JP3868400007,7261.T,Japan
MCCORMICK AND COMPANY INC,US5797802064,MKC,United States
MCDONALD'S CORP,US5801351017,MCD,United States
MCDONALDS HOLDINGS CO JAPAN,JP3750500005,2702.T,Japan
MCKESSON CORP,US58155Q1031,MCK,United States
MCMILLAN SHAKESPEARE LIMITED,AU000000MMS5,MMS.AX,Australia
MDA SPACE LTD COM NPV,CA55293N1096,MDA.TO,Canada
MEBUKIFINANCIAL G NPV,JP3117700009,7167.T,Japan
MEDIATEK INC,TW0002454006,2454.TW,Taiwan
MEDIBANK PRIVATE LIMITED,AU000000MPL3,MPL.AX,Australia
MEDINCELL SA ORD SHS,FR0004065605,FR0004065605.SG,Germany
MEDIOBANCA BANCA DI ITL,IT0000062957,MB.MI,Italy
MEDIPAL HOLDINGS CORPORATION,JP3268950007,7459.T,Japan
MEDLEY INC,JP3921310003,4480.T,Japan
MEDPACE HOLDINGS INC,US58506Q1094,MEDP,United States
MEDTRONIC PLC,IE00BTN1Y115,MDT,United States
MEG ENERGY CORP,CA5527041084,MEG.TO,Canada
MEGAPORT LIMITED ORDINARY FULLY PAID,AU000000MP15,MP1.AX,Australia
MEIDENSHA CORPORATION,JP3919800007,6508.T,Japan
MEIJI HOLDINGS CO NPV,JP3918000005,2269.T,Japan
MEITUAN,KYG596691041,3690.HK,Hong Kong
MELCO RESORTS AND ENTERTAINMENT ADR,US5854641009,,
MELROSE INDUSTRIES PLC,GB00BNGDN821,MRO.L,United Kingdom
MEMBERS CO LTD,JP3921700005,2130.T,Japan
MERCADOLIBRE INC,US58733R1023,MELI,United States
MERCADOLIBRE ORD SHS,US58733R1023,MELI,United States
MERCEDES-BENZ GROUP AG,DE0007100000,MBG.DE,Germany
MERCK & CO INC NEW COM,US58933Y1055,MRK,United States
MERCK KGAA,DE0006599905,MRK.DE,Germany
MERCURY GENERAL CORP,US5894001008,MCY,United States
MERIDA INDUSTRY CO LIMITED,TW0009914002,9914.TW,Taiwan
MERIDIAN ENERGY LIMITED ORDINARY FULLY PAID EX PPD DEFERRED SETTLEMENT,NZMELE0002S7,MEL.NZ,New Zealand
MERIDIAN ENERGY LT NPV,NZMELE0002S7,MEL.NZ,New Zealand
MERUS NV,NL0011606264,MRUS,United States
MESOBLAST LIMITED,AU000000MSB8,MSB.AX,Australia
META PLATFORMS INC,US30303M1027,META,United States
METCASH LIMITED,AU000000MTS0,MTS.AX,Australia
METLIFE INC,US59156R1086,MET,United States
METRO BANK HOLDINGS PLC,GB00BMX3W479,MTRO.L,United Kingdom
METRO INC - A,CA59162N1096,MRU.TO,Canada
METROPOLITAN BANK & TRUST COMPANY,PHY6028G1361,,
METSO CORPORATION,FI0009014575,METSO.HE,Finland
METTLER TOLEDO INTL,US5926881054,MTD,United States
MGIC INVESTMENT CORP,US5528481030,MTG,United States
MGM RESORTS INTERNATIONAL,US5529531015,MGM,United States
MI HOMES INC,US55305B1017,MHO,United States
MICHELIN CGDE,FR001400AJ45,ML.PA,France
MICROCHIP TECHNOLOGY INC,US5950171042,MCHP,United States
MICRON TECHNOLOGY INC USD,US5951121038,MU,United States
MICROSOFT CORP,US5949181045,MSFT,United States
MICROSOFT ORD SHS,US5949181045,MSFT,United States
MICROSTRATEGY COM USD0.001 CLASS A,US5949724083,MSTR,United States
MIDEA GROUP CO LTD,CNE100001QQ5,000333.SZ,China
MIGDAL INSURANCE AND FINANCIAL HOLDINGS LTD,IL0010811656,MGDL.TA,Israel
MINEBEA MITSUMI INC,JP3906000009,6479.T,Japan
MINERAL RESOURCES LTD,AU000000MIN4,MIN.AX,Australia
MINTH GROUP LTD,KYG6145U1094,0425.HK,Hong Kong
MIRAE ASSET SECURITIES CO LTD,KR7006801005,006805.KS,South Korea
MIRION TECHNOLOGIES CL A ORD,US60471A1016,MIR,United States
MIRUM PHARMACEUTICALS INC,US6047491013,MIRM,United States
MISUMI GROUP INC,JP3885400006,9962.T,Japan
MITIE GROUP PLC,GB0004657408,MTO.L,United Kingdom
MITSUBISHI CHEMICAL GROUP CORPORATION,JP3897700005,4188.T,Japan
MITSUBISHI CORP,JP3898400001,8058.T,Japan
MITSUBISHI ELECTRIC,JP3902400005,6503.T,Japan
MITSUBISHI HC CAPITAL INC,JP3499800005,8593.T,Japan
MITSUBISHI HEAVY INDUSTRIES LTD,JP3900000005,7011.T,Japan
MITSUBISHI UFJ FINANCIAL,JP3902900004,8306.T,Japan
MITSUI AND CO NPV,JP3893600001,8031.T,Japan
MITSUI CHEMICALS INC,JP3888300005,4183.T,Japan
MITSUI SOKO CO LTD NPV,JP3891200002,9302.T,Japan
MIXI INC,JP3882750007,2121.T,Japan
MIZUHO FINANCIAL GROUP INC,JP3885780001,8411.T,Japan
MIZUNO CORP,JP3905200006,8022.T,Japan
MOBICO GROUP PLC,GB0006215205,MCG.L,United Kingdom
MODEC INC,JP3888250002,6269.T,Japan
MODERNA INC,US60770K1079,MRNA,United States
MOHAWK INDUSTRIES INC,US6081901042,MHK,United States
MOLINA HEALTHCARE INC,US60855R1005,MOH,United States
MOLSON COORS BEVERAGE CO,US60871R2094,TAP,United States
MOLTEN VENTURES PLC,GB00BY7QYJ50,GB00BY7QYJ50.SG,Germany
MOMENTUM METROPOLI ZAR0.000001,ZAE000269890,MTM.JO,South Africa
MONADELPHOUS GROUP LIMITED,AU000000MND5,MND.AX,Australia
MONCLER SPA,IT0004965148,MONC.MI,Italy
MONDAY COM LTD,IL0011762130,MNDY,United States
MONDELEZ INTERNATIONAL INC,US6092071058,MDLZ,United States
MONDI PLC ORD EUR0.22,GB00BMWC6P49,MNDI.L,United Kingdom
MONGODB INC,US60937P1066,MDB,United States
MONOLITHIC POWER SYSTEMS INC,US6098391054,MPWR,United States
MONOTARO CO LTD,JP3922950005,3064.T,Japan
MONSTER BEVERAGE SHS ORD,US61174X1090,MNST,United States
MONY GROUP PLC,GB00B1ZBKY84,MONY.L,United Kingdom
MOODYS CORPORATION,US6153691059,MCO,United States
MOONLAKE IMMUNOTHERAPEUTICS,KY61559X1045,MLTX,United States
MORGAN ADVANCED MATERIALS PLC,GB0006027295,MGAM.L,United Kingdom
MORGAN SINDALL GROUP PLC,GB0008085614,MGNS.L,United Kingdom
MORGAN STANLEY INVESTMENT MANAGEMENT (AUSTRALIA) PTY LIMITED,US6174464486,MS,United States
MORINAGA MILK IND NPV,JP3926800008,2264.T,Japan
MORNINGSTAR INC,US6177001095,MORN,United States
MOSAIC CO COM,US61945C1036,MOS,United States
MOTOMOTION CHINA CORP,CNE100004RH6,301061.SZ,China
MOTOR OIL HELLAS CORINTH REFINERIES SA,GRS426003000,MOH.AT,Greece
MOTOROLA SOLUTIONS INC,US6200763075,MSI,United States
MOWI ASA,NO0003054108,MOWI.OL,Norway
MPC CONTAINER SHIPS ASA,NO0010791353,MPCC.OL,Norway
MR COOPER GROUP INC,US62482R1077,COOP,United States
MR PRICE GROUP,ZAE000200457,MRP.JO,South Africa
MS & AD INSURANCE GROUP HOLDINGS,JP3890310000,8725.T,Japan
MSCI INC,US55354G1004,MSCI,United States
MTR CORP,HK0066009694,0066.HK,Hong Kong
MTU AERO ENGINES AG,DE000A0D9PT0,MTX.DE,Germany
MUELLER INDS INC COM USD0.01,US6247561029,MLI,United States
MUELLER WATER PRODUCTS INC-A,US6247581084,MWA,United States
MUENCHENER RUECKVER RG-REG,DE0008430026,MUV2.DE,Germany
MULTI COMMODITY EXCHANGE OF INDIA LTD,INE745G01035,MCX.NS,India
MUNTERS GROUP AB,SE0009806607,SE0009806607.SG,Germany
MURATA MANUFACTURING CO,JP3914400001,6981.T,Japan
MUTOH HOLDINGS ORD SHS,JP3914000009,7999.T,Japan
MYER HOLDINGS LTD,AU000000MYR2,MYR.AX,Australia
NAGASE & CO LTD,JP3647800006,8012.T,Japan
NAGOYA RAILROAD CO LTD,JP3649800004,9048.T,Japan
NANOSONICS LTD,AU000000NAN9,NAN.AX,Australia
NARI TECHOLOGY CO LTD,CNE000001G38,600406.SS,China
NASDAQ INC,US6311031081,NDAQ,United States
NATIONAL AUSTRALIA BANK LIMITED,AU000000NAB4,NAB.AX,Australia
NATIONAL AUSTRALIA BANK LIMITED CAP NOTE 3-BBSW+4.00% PERP NON-CUM RED T-06-26,AU0000039042,NABPF.AX,Australia
NATIONAL AUSTRALIA BANK LIMITED CAP NOTE 3-BBSW+3.15% PERP NON-CUM RED T-12-29,AU0000226961,NABPI.AX,Australia
NATIONAL AUSTRALIA BANK LIMITED CAP NOTE 3-BBSW+3.50% PERP NON-CUM RED T-12-27,AU0000124042,NABPH.AX,Australia
NATIONAL AUSTRALIA BANK LIMITED,AU0000293813,NABPJ.AX,Australia
NATIONAL BANK OF CANADA,CA6330671034,NA.TO,Canada
NATWEST GROUP PLC ORD,GB00BM8PJY71,NWG.L,United Kingdom
NAVER CORP,KR7035420009,035420.KS,South Korea
NCC GROUP PLC,GB00B01QGK86,NCC.L,United Kingdom
NEC CORPORATION,JP3733000008,6701.T,Japan
NEC ELECTRONICS CORP,JP3164720009,6723.T,Japan
NEMETSCHEK AG,DE0006452907,NEM.DE,Germany
NEOGENOMICS INC,US64049M2098,NEO,United States
NEOJAPAN INC,JP3758230001,3921.T,Japan
NESTE OYJ,FI0009013296,NESTE.HE,Finland
NESTLE INDIA INR1 POST SUB,INE239A01024,NESTLEIND.BO,India
NESTLE SA,CH0038863350,NESN.SW,Switzerland
NETAPP INC,US64110D1046,NTAP,United States
NETEASE INC,KYG6427A1022,KYG6427A1022.SG,Germany
NETEASE INC SPON ADS EACH REP 25 ORD SH,US64110W1027,NTES,United States
NETFLIX INC,US64110L1061,NFLX,United States
NETWEALTH GROUP LTD,AU000000NWL7,NWL.AX,Australia
NEUREN PHARMACEUTICALS LTD,NZNEUE0001S8,NEU.AX,Australia
NEUROCRINE BIOSCIENCES INC,US64125C1099,NBIX,United States
NEUSOFT CORP,CNE000000KJ6,600718.SS,China
